"model","dist","n","parameter","std"
1,"std",100,"alpha",0.160338311821593
1,"std",100,"alpha",0.608002643973243
1,"std",100,"alpha",0.112173920744176
1,"std",100,"alpha",0.13190098318022
1,"std",100,"alpha",0.160601500030657
1,"std",100,"alpha",0.245225499585266
1,"std",100,"alpha",0.000783294515781185
1,"std",100,"alpha",0.0803731172023135
1,"std",100,"alpha",0.227983382339653
1,"std",100,"alpha",0.143703880811758
1,"std",100,"alpha",0.000402303705705322
1,"std",100,"alpha",0.17092371589499
1,"std",100,"alpha",0.240798578984514
1,"std",100,"alpha",0.0976509473020569
1,"std",100,"alpha",0.000924486760421198
1,"std",100,"alpha",0.187699609088763
1,"std",100,"alpha",0.0400908052776809
1,"std",100,"alpha",0.265113026177006
1,"std",100,"alpha",0.417042359710042
1,"std",100,"alpha",0.246613479979023
1,"std",100,"alpha",0.0519488269329617
1,"std",100,"alpha",0.134245657594206
1,"std",100,"alpha",0.0910695739798174
1,"std",100,"alpha",0.300057102306625
1,"std",100,"alpha",0.0997313038451041
1,"std",100,"alpha",0.182084045108187
1,"std",100,"alpha",0.0649975223116024
1,"std",100,"alpha",0.0693794053475479
1,"std",100,"alpha",0.11181985476429
1,"std",100,"alpha",0.0983219118839528
1,"std",100,"alpha",0.109591892428911
1,"std",100,"alpha",0.257769625904097
1,"std",100,"alpha",0.0184981903080075
1,"std",100,"alpha",0.0870692292477396
1,"std",100,"alpha",0.160940819308391
1,"std",100,"alpha",0.110882524303177
1,"std",100,"alpha",0.3722312808924
1,"std",100,"alpha",0.164184846349821
1,"std",100,"alpha",0.253902207535892
1,"std",100,"alpha",0.00105169084912911
1,"std",100,"alpha",0.000853562798257383
1,"std",100,"alpha",0.263503481496638
1,"std",100,"alpha",0.111611807856012
1,"std",100,"alpha",0.174534463300575
1,"std",100,"alpha",0.130839286113273
1,"std",100,"alpha",0.123490163357445
1,"std",100,"alpha",0.0953480671920754
1,"std",100,"alpha",0.132456479645319
1,"std",100,"alpha",0.0868319382076205
1,"std",100,"alpha",0.158136508094661
1,"std",100,"alpha",0.0438265704139156
1,"std",100,"alpha",0.000858563488290501
1,"std",100,"alpha",0.148438506276759
1,"std",100,"alpha",0.00035068908904979
1,"std",100,"alpha",0.0011144124879577
1,"std",100,"alpha",0.0974962574885343
1,"std",100,"alpha",0.0991098948455174
1,"std",100,"alpha",0.501452846546959
1,"std",100,"alpha",0.113570364782005
1,"std",100,"alpha",0.000335506704862492
1,"std",100,"alpha",0.157960860795946
1,"std",100,"alpha",0.268885074052128
1,"std",100,"alpha",0.00541958298572038
1,"std",100,"alpha",0.196133399198752
1,"std",100,"alpha",0.188050553510244
1,"std",100,"alpha",0.067324855883889
1,"std",100,"alpha",0.2211445461802
1,"std",100,"alpha",0.144230867199942
1,"std",100,"alpha",0.0056234698863379
1,"std",100,"alpha",0.0460106785941087
1,"std",100,"alpha",0.302547934065843
1,"std",100,"alpha",0.320779240316307
1,"std",100,"alpha",0.174690480209531
1,"std",100,"alpha",0.0317762938717324
1,"std",100,"alpha",0.345176685205539
1,"std",100,"alpha",0.0577418672966889
1,"std",100,"alpha",0.350878178027849
1,"std",100,"alpha",0.0361165552127888
1,"std",100,"alpha",0.00670557837847082
1,"std",100,"alpha",0.0727762056064603
1,"std",100,"alpha",0.000840883086151232
1,"std",100,"alpha",0.0940397134262365
1,"std",100,"alpha",0.218157993287524
1,"std",100,"alpha",0.151706910052587
1,"std",100,"alpha",0.0344617695949209
1,"std",100,"alpha",0.12573303322485
1,"std",100,"alpha",0.214225004096396
1,"std",100,"alpha",0.121299501232705
1,"std",100,"alpha",0.0919516443786478
1,"std",100,"alpha",0.154504793102956
1,"std",100,"alpha",0.0305516899405264
1,"std",100,"alpha",0.204360569699423
1,"std",100,"alpha",0.194619312443982
1,"std",250,"alpha",0.0849587175332926
1,"std",250,"alpha",0.0817926281322993
1,"std",250,"alpha",0.141200029050928
1,"std",250,"alpha",0.169389032803818
1,"std",250,"alpha",0.133410345514667
1,"std",250,"alpha",0.145783993379279
1,"std",250,"alpha",0.0891279635618154
1,"std",250,"alpha",0.132703154151637
1,"std",250,"alpha",0.258594923796956
1,"std",250,"alpha",4.90368631262537e-06
1,"std",250,"alpha",0.0135783784963361
1,"std",250,"alpha",0.122411144647209
1,"std",250,"alpha",0.166465611413937
1,"std",250,"alpha",0.101968780907847
1,"std",250,"alpha",0.222419522792505
1,"std",250,"alpha",0.207755401857755
1,"std",250,"alpha",0.197950454543195
1,"std",250,"alpha",0.36974708320878
1,"std",250,"alpha",0.100383986233792
1,"std",250,"alpha",0.0859537203308828
1,"std",250,"alpha",0.113265630388826
1,"std",250,"alpha",0.123179700395478
1,"std",250,"alpha",0.120838096482102
1,"std",250,"alpha",0.276649489734602
1,"std",250,"alpha",0.106322599700389
1,"std",250,"alpha",0.0789742575006763
1,"std",250,"alpha",0.108723618160119
1,"std",250,"alpha",0.017580164777593
1,"std",250,"alpha",0.126027730473692
1,"std",250,"alpha",0.0898222926383875
1,"std",250,"alpha",0.143314879300036
1,"std",250,"alpha",0.119211054819132
1,"std",250,"alpha",0.121147378737208
1,"std",250,"alpha",0.0537219361175997
1,"std",250,"alpha",0.155396994259211
1,"std",250,"alpha",0.102007407974675
1,"std",250,"alpha",0.108309663034985
1,"std",250,"alpha",0.15486731426441
1,"std",250,"alpha",0.174550000925268
1,"std",250,"alpha",0.198248562583765
1,"std",250,"alpha",0.0047950119818941
1,"std",250,"alpha",0.0263671071506866
1,"std",250,"alpha",0.133119032626894
1,"std",250,"alpha",0.153136645138126
1,"std",250,"alpha",0.0775480252781677
1,"std",250,"alpha",0.119196734472248
1,"std",250,"alpha",0.0941427713652091
1,"std",250,"alpha",0.011564569155944
1,"std",250,"alpha",0.0871986226876435
1,"std",250,"alpha",0.109832942928396
1,"std",250,"alpha",0.121095772670782
1,"std",250,"alpha",0.342812183529742
1,"std",250,"alpha",0.161457952541447
1,"std",250,"alpha",0.326914597560794
1,"std",250,"alpha",0.298555169578984
1,"std",250,"alpha",0.255466835310428
1,"std",250,"alpha",0.130503131869201
1,"std",250,"alpha",0.139241560625959
1,"std",250,"alpha",0.0809535477003883
1,"std",250,"alpha",0.126714848205822
1,"std",250,"alpha",0.162118647446801
1,"std",250,"alpha",0.124458782327834
1,"std",250,"alpha",0.249011972425834
1,"std",250,"alpha",0.19271455083038
1,"std",250,"alpha",0.023734324615326
1,"std",250,"alpha",0.0662395473126047
1,"std",250,"alpha",0.0746149117449466
1,"std",250,"alpha",0.0509723780595296
1,"std",250,"alpha",0.201501945504247
1,"std",250,"alpha",0.165567405109301
1,"std",250,"alpha",0.132885089607126
1,"std",250,"alpha",0.0900094515181302
1,"std",250,"alpha",0.0785709949926004
1,"std",250,"alpha",0.0870861465666157
1,"std",250,"alpha",0.104370518078909
1,"std",250,"alpha",0.0196180373385889
1,"std",250,"alpha",0.0017662597275361
1,"std",250,"alpha",0.211573969224378
1,"std",250,"alpha",0.169825959616443
1,"std",250,"alpha",0.197465437784227
1,"std",250,"alpha",0.139638325554683
1,"std",250,"alpha",0.169233060459033
1,"std",250,"alpha",0.0557556075174418
1,"std",250,"alpha",0.123611500036919
1,"std",250,"alpha",0.149284167633064
1,"std",250,"alpha",0.153000762497898
1,"std",250,"alpha",0.143355002914248
1,"std",250,"alpha",0.188213791704558
1,"std",250,"alpha",0.240589076395429
1,"std",250,"alpha",0.13598739843852
1,"std",250,"alpha",0.0679230125430429
1,"std",250,"alpha",0.146382370936846
1,"std",250,"alpha",0.116542694588632
1,"std",250,"alpha",0.0790010718261953
1,"std",250,"alpha",0.143086930317042
1,"std",250,"alpha",0.125886209437624
1,"std",250,"alpha",0.100185897484216
1,"std",250,"alpha",0.00895426236907378
1,"std",250,"alpha",0.034846087645076
1,"std",250,"alpha",0.136938194371297
1,"std",500,"alpha",0.050600696332137
1,"std",500,"alpha",0.102716966322895
1,"std",500,"alpha",0.077100067969113
1,"std",500,"alpha",0.0754402305459441
1,"std",500,"alpha",0.128382200871129
1,"std",500,"alpha",0.07791349427553
1,"std",500,"alpha",0.0988421916242961
1,"std",500,"alpha",0.12418075909818
1,"std",500,"alpha",0.0781866381820001
1,"std",500,"alpha",0.0978708268176677
1,"std",500,"alpha",0.110062100934374
1,"std",500,"alpha",0.115758867785567
1,"std",500,"alpha",0.0730269571308667
1,"std",500,"alpha",0.179610097680067
1,"std",500,"alpha",0.103849168702769
1,"std",500,"alpha",0.154644915332383
1,"std",500,"alpha",0.120956964204965
1,"std",500,"alpha",0.0885253500311772
1,"std",500,"alpha",0.086060556257433
1,"std",500,"alpha",0.124307483211685
1,"std",500,"alpha",0.121157528915123
1,"std",500,"alpha",0.0751114742758645
1,"std",500,"alpha",0.209565366579275
1,"std",500,"alpha",0.0981638613909196
1,"std",500,"alpha",0.160844991345868
1,"std",500,"alpha",0.220409425034819
1,"std",500,"alpha",0.172797108307138
1,"std",500,"alpha",0.0803643231342059
1,"std",500,"alpha",0.11401150854545
1,"std",500,"alpha",0.0643689649319765
1,"std",500,"alpha",0.0982426251376819
1,"std",500,"alpha",0.10673606082156
1,"std",500,"alpha",0.423339780910585
1,"std",500,"alpha",0.114392051695354
1,"std",500,"alpha",0.566794043710354
1,"std",500,"alpha",0.0705237263713974
1,"std",500,"alpha",0.0662791075266131
1,"std",500,"alpha",0.0778974995720414
1,"std",500,"alpha",0.102896228349073
1,"std",500,"alpha",0.123838677482825
1,"std",500,"alpha",0.109871500469822
1,"std",500,"alpha",0.0653132757957357
1,"std",500,"alpha",0.0924897572144463
1,"std",500,"alpha",0.0433688304683169
1,"std",500,"alpha",0.1085889065433
1,"std",500,"alpha",0.322378490217859
1,"std",500,"alpha",0.101603921104585
1,"std",500,"alpha",0.0629669216774599
1,"std",500,"alpha",0.0692543956178757
1,"std",500,"alpha",0.140392369048146
1,"std",500,"alpha",0.112619873535863
1,"std",500,"alpha",0.152908902613424
1,"std",500,"alpha",0.00782512083443561
1,"std",500,"alpha",0.111860090634385
1,"std",500,"alpha",0.0928655100937583
1,"std",500,"alpha",0.0739489753926063
1,"std",500,"alpha",0.0993904204054415
1,"std",500,"alpha",0.0974746628437837
1,"std",500,"alpha",0.0632251501225241
1,"std",500,"alpha",0.0725764972000512
1,"std",500,"alpha",0.116547812018477
1,"std",500,"alpha",0.0998612290323442
1,"std",500,"alpha",0.081115405010615
1,"std",500,"alpha",0.14453203558381
1,"std",500,"alpha",0.0557613958621516
1,"std",500,"alpha",0.0981713191814795
1,"std",500,"alpha",0.0731591504842035
1,"std",500,"alpha",0.0846226222177903
1,"std",500,"alpha",0.0960227479210011
1,"std",500,"alpha",0.0683596688669105
1,"std",500,"alpha",0.113034684256748
1,"std",500,"alpha",0.088173646541441
1,"std",500,"alpha",0.0825206408628919
1,"std",500,"alpha",0.0907234537512082
1,"std",500,"alpha",0.0784555121616993
1,"std",500,"alpha",0.14378590954557
1,"std",500,"alpha",0.118871618075802
1,"std",500,"alpha",0.143889736010407
1,"std",500,"alpha",0.131821120227029
1,"std",500,"alpha",0.151689122049481
1,"std",500,"alpha",0.113849519431135
1,"std",500,"alpha",0.0768921504441074
1,"std",500,"alpha",0.0857037711930939
1,"std",500,"alpha",0.0651814860503946
1,"std",500,"alpha",0.100577111755822
1,"std",500,"alpha",0.144890634322097
1,"std",500,"alpha",0.130263863284658
1,"std",500,"alpha",0.127955628493208
1,"std",500,"alpha",0.0905202779682271
1,"std",500,"alpha",0.100247424071676
1,"std",500,"alpha",0.0828244812148846
1,"std",500,"alpha",0.184209047433702
1,"std",500,"alpha",0.124241728134312
1,"std",500,"alpha",0.156825305739504
1,"std",500,"alpha",0.123968485666391
1,"std",500,"alpha",0.0807900731557287
1,"std",500,"alpha",0.0604694657581597
1,"std",500,"alpha",0.212368699443903
1,"std",500,"alpha",0.109356987961929
1,"std",500,"alpha",0.1458988648549
1,"std",1000,"alpha",0.0544023551493392
1,"std",1000,"alpha",0.491502924200298
1,"std",1000,"alpha",0.0704524974332067
1,"std",1000,"alpha",0.0630829756633044
1,"std",1000,"alpha",0.165395210866718
1,"std",1000,"alpha",0.0826785765917767
1,"std",1000,"alpha",0.0677754917568397
1,"std",1000,"alpha",0.0563123452166227
1,"std",1000,"alpha",0.13000640838936
1,"std",1000,"alpha",0.117419844243428
1,"std",1000,"alpha",0.10885945396046
1,"std",1000,"alpha",0.0482666350441687
1,"std",1000,"alpha",0.0988014378968631
1,"std",1000,"alpha",0.0609375408642922
1,"std",1000,"alpha",0.0664865812133753
1,"std",1000,"alpha",0.0977115719697857
1,"std",1000,"alpha",0.0501090099711361
1,"std",1000,"alpha",0.0723687416076969
1,"std",1000,"alpha",0.116142916978913
1,"std",1000,"alpha",0.135947961960518
1,"std",1000,"alpha",0.0665257630982737
1,"std",1000,"alpha",0.0893800072252871
1,"std",1000,"alpha",0.248164344301051
1,"std",1000,"alpha",0.0635660491872519
1,"std",1000,"alpha",0.0584953612149536
1,"std",1000,"alpha",0.0724945353552904
1,"std",1000,"alpha",0.0432981968592362
1,"std",1000,"alpha",0.0859847572191266
1,"std",1000,"alpha",0.121209287815708
1,"std",1000,"alpha",0.0860005582696012
1,"std",1000,"alpha",0.0989117041879104
1,"std",1000,"alpha",0.0474511928803584
1,"std",1000,"alpha",0.0747146315566354
1,"std",1000,"alpha",0.0878433162844128
1,"std",1000,"alpha",0.0889426550517636
1,"std",1000,"alpha",0.0533778887846089
1,"std",1000,"alpha",0.135813472388813
1,"std",1000,"alpha",0.0832310825765612
1,"std",1000,"alpha",0.0728049322153215
1,"std",1000,"alpha",0.099331847066121
1,"std",1000,"alpha",0.0637973961857882
1,"std",1000,"alpha",0.139893009970946
1,"std",1000,"alpha",0.0765388762261738
1,"std",1000,"alpha",0.0658707607174507
1,"std",1000,"alpha",0.108182972033927
1,"std",1000,"alpha",0.0542375699874248
1,"std",1000,"alpha",0.107821386327021
1,"std",1000,"alpha",0.0586315530251109
1,"std",1000,"alpha",0.103557350288329
1,"std",1000,"alpha",0.169395119405184
1,"std",1000,"alpha",0.0682152080235517
1,"std",1000,"alpha",0.093419628294443
1,"std",1000,"alpha",0.0742924489207941
1,"std",1000,"alpha",0.0867300496551726
1,"std",1000,"alpha",0.0756024936366261
1,"std",1000,"alpha",0.071909569752388
1,"std",1000,"alpha",0.0735143768617834
1,"std",1000,"alpha",0.0626637172827261
1,"std",1000,"alpha",0.0853366643057518
1,"std",1000,"alpha",0.0809275803923262
1,"std",1000,"alpha",0.0876835999988856
1,"std",1000,"alpha",0.0875800709758343
1,"std",1000,"alpha",0.175319146240446
1,"std",1000,"alpha",0.0639172534063154
1,"std",1000,"alpha",0.10139878566342
1,"std",1000,"alpha",0.208129584032368
1,"std",1000,"alpha",0.103481493446338
1,"std",1000,"alpha",0.117225726452598
1,"std",1000,"alpha",0.127106963896428
1,"std",1000,"alpha",0.143425616003949
1,"std",1000,"alpha",0.0410103437333134
1,"std",1000,"alpha",0.11431219655146
1,"std",1000,"alpha",0.120944244069813
1,"std",1000,"alpha",0.0718588256871543
1,"std",1000,"alpha",0.0852194840037934
1,"std",1000,"alpha",0.239360619002465
1,"std",1000,"alpha",0.0960476296461424
1,"std",1000,"alpha",0.0901864863823056
1,"std",1000,"alpha",0.0805508776069477
1,"std",1000,"alpha",0.0546552251701622
1,"std",1000,"alpha",0.0714365404797258
1,"std",1000,"alpha",0.0632242159820645
1,"std",1000,"alpha",0.0714983756711707
1,"std",1000,"alpha",0.101058090003148
1,"std",1000,"alpha",0.103556896984744
1,"std",1000,"alpha",0.0635083857736844
1,"std",1000,"alpha",0.0636254761973565
1,"std",1000,"alpha",0.084600330908562
1,"std",1000,"alpha",0.0843236182798998
1,"std",1000,"alpha",0.068257915219241
1,"std",1000,"alpha",0.0634241063972763
1,"std",1000,"alpha",0.0791217811370274
1,"std",1000,"alpha",0.0699098336550572
1,"std",1000,"alpha",0.0821230787889137
1,"std",1000,"alpha",0.0987854292872426
1,"std",1000,"alpha",0.0569132031653138
1,"std",1000,"alpha",0.0404676616011726
1,"std",1000,"alpha",0.0740646872963868
1,"std",1000,"alpha",0.0788723202656383
1,"std",1000,"alpha",0.0581020905111229
1,"std",2500,"alpha",0.0591390412069148
1,"std",2500,"alpha",0.0801910032779599
1,"std",2500,"alpha",0.0529196415305182
1,"std",2500,"alpha",0.0718761486970993
1,"std",2500,"alpha",0.0568390856439077
1,"std",2500,"alpha",0.0570182119897307
1,"std",2500,"alpha",0.0707831498043719
1,"std",2500,"alpha",0.0649094803871529
1,"std",2500,"alpha",0.0674702681875697
1,"std",2500,"alpha",0.0607941213051127
1,"std",2500,"alpha",0.0615799049841047
1,"std",2500,"alpha",0.0613251992994052
1,"std",2500,"alpha",0.0726269118880941
1,"std",2500,"alpha",0.0483632890719388
1,"std",2500,"alpha",0.0533518620508565
1,"std",2500,"alpha",0.0486438395026791
1,"std",2500,"alpha",0.0494039554954888
1,"std",2500,"alpha",0.0883940019606501
1,"std",2500,"alpha",0.057608254007584
1,"std",2500,"alpha",0.0484407379206721
1,"std",2500,"alpha",0.0458322923812565
1,"std",2500,"alpha",0.0607590319573132
1,"std",2500,"alpha",0.0501490115733184
1,"std",2500,"alpha",0.0675804403589708
1,"std",2500,"alpha",0.0564975054333346
1,"std",2500,"alpha",0.043759997945836
1,"std",2500,"alpha",0.0496981058438427
1,"std",2500,"alpha",0.0379681166262336
1,"std",2500,"alpha",0.0419525342387684
1,"std",2500,"alpha",0.129584787890202
1,"std",2500,"alpha",0.0521750947680019
1,"std",2500,"alpha",0.0484426167034379
1,"std",2500,"alpha",0.0627868571195101
1,"std",2500,"alpha",0.0454302604092089
1,"std",2500,"alpha",0.105653287526511
1,"std",2500,"alpha",0.0528882134841986
1,"std",2500,"alpha",0.0800793342078939
1,"std",2500,"alpha",0.0831506838310031
1,"std",2500,"alpha",0.0554211005742957
1,"std",2500,"alpha",0.0714652443657335
1,"std",2500,"alpha",0.051270532398263
1,"std",2500,"alpha",0.0648758377693931
1,"std",2500,"alpha",0.0468407521577468
1,"std",2500,"alpha",0.0565231489411634
1,"std",2500,"alpha",0.0630477024713807
1,"std",2500,"alpha",0.0958637029959944
1,"std",2500,"alpha",0.0607186239233431
1,"std",2500,"alpha",0.0517362842295446
1,"std",2500,"alpha",0.0511803707082114
1,"std",2500,"alpha",0.0597990559466008
1,"std",2500,"alpha",0.0555149954144179
1,"std",2500,"alpha",0.0643328782978078
1,"std",2500,"alpha",0.0443548142937898
1,"std",2500,"alpha",0.0601071262452046
1,"std",2500,"alpha",0.110392720553949
1,"std",2500,"alpha",0.102162187008744
1,"std",2500,"alpha",0.0590198141849601
1,"std",2500,"alpha",0.0409137081003331
1,"std",2500,"alpha",0.0543446932095946
1,"std",2500,"alpha",0.060881613586792
